0.1797336,-0.2244975,0.9463078
0.1930536,-0.2116701,0.9495791
0.2136625,-0.2087612,0.9493334
0.2302753,-0.2072935,0.9553334
0.2653535,-0.2523526,0.9501539
0.2703719,-0.2664623,0.9093333
0.2942818,-0.2976321,0.9092668
0.2959466,-0.2967035,0.9259474
0.3044921,-0.3103422,0.9652896
0.3001551,-0.3446739,0.9358462
0.3104277,-0.3341885,0.9883501
0.3232734,-0.3408469,1.01225
0.3229949,-0.3435206,1.011333
0.3213887,-0.3371952,1.014
0.3232935,-0.3407797,1.011027
0.3263763,-0.3422929,1.013701
0.325204,-0.3462464,1.003881
0.3248617,-0.3539716,0.9953335
0.3242139,-0.3512248,1.000642
0.3138933,-0.3539827,0.9913334
0.3109499,-0.3555442,0.9869
0.3061012,-0.3564186,0.9871874
0.3001124,-0.3500618,0.9698277
0.2972886,-0.3504364,0.9707333
0.2897384,-0.3489036,0.964951
0.2918254,-0.3519586,0.9718709
0.2774638,-0.3502859,0.9598668
0.2776265,-0.3568873,1.000583
0.2578153,-0.3556569,1.027529
0.2564992,-0.3572379,1.033818
0.2531188,-0.3559311,1.035789
0.2525743,-0.3596511,1.029584
0.2604125,-0.3728395,1.04125
0.2575555,-0.3700214,1.0438
0.258444,-0.3733835,1.046889
0.2551352,-0.3674454,1.044974
0.2547384,-0.3681545,1.046874
0.2547502,-0.3684157,1.047551
0.2240798,-0.3526258,0.9834167
0.222995,-0.351864,0.9828539
0.223017,-0.3521774,0.9833559
0.224104,-0.3524563,0.9834597
0.2240297,-0.3525795,0.9834881
0.2239844,-0.3525244,0.9833416
0.2304242,-0.3525939,0.9837201
0.2262492,-0.3517791,0.9823779
0.2289025,-0.3514575,0.9836658
0.2292611,-0.3510242,0.9824806
0.2284904,-0.3376251,1.007455
0.233269,-0.3445304,0.98725
0.1576036,-0.4012715,1.05875
0.1570123,-0.4005557,1.057328
0.1569084,-0.4001754,1.055505
0.1564927,-0.3993128,1.053111
0.156748,-0.4001013,1.054548
0.1543102,-0.3979487,1.046917
0.1544254,-0.3988331,1.051655
0.1748016,-0.3818149,1.017857
0.1737464,-0.3826153,1.018787
0.1736771,-0.3828366,1.018692
0.1737213,-0.3828063,1.019695
0.1743674,-0.3831982,1.019469
0.1815621,-0.3738626,0.989245
0.150645,-0.3899436,1.044769
0.1490119,-0.3868774,1.028707
0.179228,-0.3823632,1.006559
0.1767613,-0.3828577,1.009969
0.1770768,-0.3823297,1.008554
0.1773832,-0.3824152,1.007126
0.1388651,-0.3783542,0.9930359
0.157946,-0.387587,1.0408
0.1741137,-0.3790986,1.0006
