0.154876,-0.2349148,1.38635
0.1327175,-0.1901591,1.363402
0.1356622,-0.1859178,1.36115
0.1334781,-0.181114,1.357929
0.1313629,-0.1766909,1.347194
0.127731,-0.1767813,1.34437
0.1245209,-0.1781521,1.342302
0.1195426,-0.1435476,1.333087
0.1191138,-0.1421315,1.330275
0.1174219,-0.1427822,1.327498
0.1146234,-0.1351276,1.310989
0.1113341,-0.1321883,1.303918
0.1077314,-0.1302432,1.297935
0.1042411,-0.1300184,1.28991
0.1005537,-0.1293368,1.28238
0.09128311,-0.1306235,1.268018
0.07849792,-0.1313047,1.248795
0.07619892,-0.1320537,1.245814
0.07245809,-0.1333597,1.242368
0.04129423,-0.1251793,1.211337
0.04248772,-0.1236465,1.214729
0.03901864,-0.120551,1.211985
0.03596492,-0.1198436,1.208389
0.03346214,-0.118679,1.205879
0.03045429,-0.1181157,1.202073
0.02815185,-0.1171992,1.199952
0.0266917,-0.1167157,1.199189
0.02457427,-0.1164891,1.198631
0.02033078,-0.1196373,1.200271
0.01774106,-0.1209728,1.202835
0.01557657,-0.1226143,1.20476
0.01366527,-0.1234822,1.207628
-0.001680215,-0.1361268,1.19745
-0.004467136,-0.1399804,1.196983
-0.006611709,-0.1409333,1.196134
-0.008144392,-0.1415105,1.1958
-0.009729103,-0.1418999,1.195491
-0.01092052,-0.1420848,1.19529
-0.01191102,-0.1422345,1.195184
-0.01340129,-0.1429951,1.19724
-0.01463687,-0.1435871,1.199125
-0.01554751,-0.143778,1.200593
-0.01615841,-0.1436155,1.202175
-0.01696242,-0.1435842,1.203128
-0.0178783,-0.1429453,1.205132
-0.01847034,-0.1421369,1.206147
-0.01893141,-0.1414079,1.206818
-0.01922979,-0.1409134,1.207352
-0.01939262,-0.1402254,1.20756
-0.02010559,-0.1391774,1.207584
-0.05837854,-0.1355742,1.1588
-0.05742041,-0.1369806,1.158926
-0.0577398,-0.1367275,1.157051
-0.05811401,-0.1377492,1.15601
-0.05799216,-0.1385213,1.154966
-0.05766202,-0.1381346,1.152143
-0.0564084,-0.1369201,1.15027
-0.05974109,-0.135081,1.145877
-0.06137545,-0.1340476,1.143614
-0.06250679,-0.1325195,1.142318
-0.06400443,-0.1307935,1.140229
-0.06456949,-0.128082,1.137199
-0.06514771,-0.1253691,1.135137
-0.06767184,-0.1239741,1.132485
-0.0681934,-0.1246161,1.132455
-0.06875115,-0.1251149,1.132121
-0.0710793,-0.1219214,1.127739
-0.07173677,-0.1225318,1.127376
-0.0731426,-0.1195958,1.125108
-0.07555559,-0.1162087,1.121847
-0.07910412,-0.1129083,1.11921
-0.08188543,-0.1106147,1.117411
