0.1006641,0.05109804,1.284824
0.1002334,0.05144638,1.279354
0.09927508,0.05337415,1.274047
0.09726652,0.05661062,1.266089
0.09566101,0.05988143,1.258647
0.0920859,0.06325574,1.249105
0.0874792,0.0666777,1.240649
0.08252279,0.0704923,1.229639
0.07650264,0.07329229,1.218411
0.06905036,0.0763624,1.206999
0.06248646,0.08741865,1.191409
0.05559698,0.09219448,1.180269
0.04743088,0.09512257,1.168868
0.04015532,0.09733418,1.155382
0.03259687,0.09891654,1.14292
0.01549003,0.100278,1.116178
0.003597392,0.1011299,1.096776
-0.0003701968,0.1017871,1.089013
-0.005217638,0.1025376,1.081209
-0.02267146,0.1045014,1.050894
-0.02050907,0.1041842,1.054617
-0.02711368,0.1049578,1.042036
-0.0296863,0.1058372,1.035588
-0.03231711,0.1070959,1.029849
-0.03421742,0.1076736,1.026014
-0.03594882,0.1090549,1.021881
-0.03692352,0.1094641,1.019777
-0.03780199,0.1091261,1.016533
-0.03755485,0.1066478,1.015524
-0.03751238,0.1062489,1.015681
-0.03744255,0.1058152,1.015977
-0.0374274,0.1053616,1.016422
-0.03733453,0.1048167,1.017311
-0.03622493,0.10082,1.022111
-0.03626894,0.1009238,1.022493
-0.0363916,0.1010621,1.023083
-0.03652555,0.1012552,1.023822
-0.03669225,0.1016153,1.024842
-0.03684482,0.1019995,1.026206
-0.03697826,0.1012858,1.037742
-0.0373587,0.1012816,1.042511
-0.03751924,0.1013534,1.045226
-0.03746243,0.1020133,1.048578
-0.0384807,0.1027752,1.051861
-0.03879305,0.1047888,1.05727
-0.03894214,0.1058943,1.0601
-0.03915416,0.1067211,1.061768
-0.03938236,0.1073555,1.062888
-0.03974625,0.1080549,1.063579
-0.04050076,0.1094437,1.063958
-0.04470517,0.1164657,1.061036
-0.04471809,0.1164706,1.060969
-0.04508709,0.1186421,1.057126
-0.04463892,0.1184775,1.057061
-0.04341063,0.1179544,1.056946
-0.04000732,0.1189532,1.052664
-0.03774417,0.1199296,1.049734
-0.03655895,0.1206608,1.048129
-0.03551466,0.1211691,1.046886
-0.03491828,0.1220996,1.045824
-0.03447836,0.1230788,1.04478
-0.03422821,0.1244885,1.043674
-0.03443806,0.1263379,1.042814
-0.03467276,0.1279468,1.04227
-0.03570733,0.1266038,1.045382
-0.03653952,0.1260722,1.047167
-0.03843835,0.1302891,1.044839
-0.03933452,0.1292049,1.047024
-0.04301791,0.1342519,1.04459
-0.04573397,0.1378175,1.043429
-0.04934417,0.1412449,1.04194
-0.05238006,0.1435525,1.040772
