0.14728,-0.2309979,0.9593711
0.1655866,-0.2323273,0.9547555
0.1800469,-0.2255467,0.948144
0.1986582,-0.2283422,0.9354879
0.2218485,-0.2460346,0.9219623
0.2385126,-0.2659611,0.9072378
0.2464417,-0.2991757,0.8900967
0.250144,-0.3200866,0.869168
0.2560236,-0.3400491,0.8907029
0.2691924,-0.3560571,0.9154468
0.2787882,-0.3565385,0.9564965
0.2792498,-0.3570796,0.9601447
0.2812962,-0.3589991,0.962602
0.2793986,-0.3597229,0.9630105
0.2814657,-0.3600393,0.9639223
0.2875679,-0.3640584,0.9596918
0.2879181,-0.3732658,0.9568426
0.287,-0.3732531,0.9561132
0.2855945,-0.3727457,0.9554039
0.2772239,-0.3715569,0.9475936
0.2753371,-0.3711372,0.9454722
0.2724268,-0.3701412,0.9440865
0.26655,-0.3687388,0.942095
0.2684389,-0.37054,0.9449832
0.2633593,-0.3719388,0.945612
0.2625616,-0.3722832,0.9459533
0.250744,-0.3677413,0.9546183
0.2378238,-0.371675,0.9618523
0.2197638,-0.3784145,0.9782923
0.21741,-0.3793806,0.9811105
0.2151783,-0.3814628,0.9857382
0.2126771,-0.3796567,0.9836481
0.2086933,-0.3677177,0.9891979
0.2108756,-0.366583,0.9867899
0.2078965,-0.3679744,0.9867068
0.2103655,-0.3688881,0.9866071
0.2094141,-0.3681718,0.9848228
0.2099834,-0.3682115,0.984799
0.2087179,-0.3818532,0.9840299
0.2085619,-0.3810991,0.9846032
0.2071778,-0.3806655,0.9818006
0.2087311,-0.3808094,0.9815664
0.2098946,-0.3815177,0.9836138
0.2098445,-0.380576,0.9822709
0.2169287,-0.3796048,0.979749
0.2161383,-0.3790095,0.9793113
0.2170501,-0.3792638,0.9782736
0.21868,-0.3791279,0.9792938
0.2191531,-0.3782485,0.9776465
0.2222802,-0.3676168,0.9786192
0.2238223,-0.3660522,0.9762913
0.2250189,-0.3654574,0.9737123
0.2261162,-0.3654444,0.9735664
0.2266953,-0.3643076,0.9730318
0.2273755,-0.3642362,0.9709569
0.2259325,-0.3654269,0.968577
0.2253043,-0.3659724,0.9713004
0.224613,-0.3812051,0.972701
0.2278371,-0.380532,0.9729881
0.2293457,-0.3804923,0.9734461
0.2302411,-0.3805205,0.9742924
0.2320603,-0.3790846,0.971192
0.2336832,-0.3787946,0.9708359
0.2318597,-0.3605874,0.9709191
0.2340132,-0.3633118,0.9705729
0.2338408,-0.3747784,0.9674003
0.237435,-0.3757299,0.9682822
0.2369761,-0.3751383,0.9688888
0.2374321,-0.3751122,0.9694616
0.2332433,-0.3704431,0.9688792
0.2141585,-0.3807338,0.9852198
0.2314407,-0.3753943,0.971285
