-0.1286561,-0.1482772,0.9723741
-0.1665049,-0.1936583,0.9556222
-0.1967827,-0.2269976,0.9457459
-0.2236857,-0.2644468,0.9639584
-0.2439636,-0.3005466,0.9869779
-0.2576373,-0.3239315,1.015106
-0.2625625,-0.3371191,1.045961
-0.261011,-0.3462361,1.06819
-0.2569064,-0.3486956,1.081386
-0.2560277,-0.3491989,1.082916
-0.2559004,-0.34855,1.081508
-0.2545502,-0.3483184,1.083149
-0.2524876,-0.3471208,1.086786
-0.2522947,-0.3465577,1.087108
-0.2522541,-0.3443725,1.088794
-0.2561056,-0.3447452,1.087416
-0.2648994,-0.3419605,1.084804
-0.2697333,-0.3373812,1.084034
-0.277916,-0.3307613,1.084501
-0.2886896,-0.3308004,1.071588
-0.2924673,-0.3305793,1.067153
-0.2966836,-0.3330671,1.061056
-0.2991406,-0.3334024,1.059416
-0.300065,-0.3347917,1.058161
-0.3011179,-0.3354117,1.058521
-0.3029098,-0.3366279,1.058913
-0.3042544,-0.3381539,1.060367
-0.310099,-0.3426751,1.062474
-0.3184136,-0.3510266,1.060331
-0.3200647,-0.3519589,1.059676
-0.3216456,-0.3542886,1.0578
-0.323177,-0.3559189,1.056774
-0.3246935,-0.3562836,1.05581
-0.3259367,-0.3562113,1.05527
-0.3271378,-0.357151,1.053622
-0.3278394,-0.3570369,1.053203
-0.3286289,-0.356985,1.051977
-0.3288583,-0.3584923,1.050135
-0.3291747,-0.3584923,1.050406
-0.3288142,-0.3579922,1.048452
-0.3293701,-0.3581388,1.048823
-0.3293669,-0.3580514,1.048314
-0.3290335,-0.3593398,1.047644
-0.3285015,-0.3601808,1.047262
-0.3288071,-0.3600407,1.047538
-0.3288431,-0.3586385,1.048863
-0.3288901,-0.3582308,1.04824
-0.3291084,-0.3583661,1.048653
-0.3286769,-0.358249,1.047492
-0.3287349,-0.3594522,1.04696
-0.3285725,-0.3597414,1.045796
-0.3330975,-0.3530077,1.04865
-0.3350959,-0.352528,1.05027
-0.3369463,-0.3502084,1.048123
-0.3968902,-0.3040209,1.051738
-0.394785,-0.3045007,1.047955
-0.3927054,-0.3049501,1.042116
-0.3927845,-0.3052976,1.040912
-0.3867623,-0.3098306,1.040257
-0.3687653,-0.3209325,1.042848
-0.3674715,-0.3207744,1.042813
-0.347325,-0.3388912,1.040405
-0.3592439,-0.3354228,1.039567
-0.3403068,-0.3520871,1.036769
-0.3403318,-0.3522,1.036651
-0.3605583,-0.3321463,1.038408
-0.3474285,-0.3386746,1.03797
-0.34751,-0.3382971,1.038192
-0.3485813,-0.338907,1.03629
-0.3505967,-0.3387291,1.033336
-0.3569474,-0.322833,1.032138
-0.3717121,-0.3262068,1.022342
