0.3400863,-0.228856,1.212874
0.3394072,-0.2278092,1.210008
0.3650043,-0.2597941,1.179033
0.3708431,-0.257704,1.184783
0.374238,-0.2480996,1.196777
0.3766024,-0.2368274,1.205441
0.3733149,-0.2317744,1.210341
0.3745427,-0.2265771,1.213106
0.3831475,-0.2099993,1.215636
0.352316,-0.1888609,1.215638
0.3457077,-0.1853348,1.233706
0.3425064,-0.1808555,1.231659
0.3374651,-0.1741226,1.222311
0.3354089,-0.1730632,1.221766
0.3309165,-0.1708223,1.219078
0.3215811,-0.1667906,1.216391
0.3096647,-0.1629136,1.211305
0.3022635,-0.1611762,1.207028
0.2965788,-0.1594487,1.206127
0.2845142,-0.1550236,1.196825
0.2792771,-0.1532583,1.192284
0.2738654,-0.1523296,1.188099
0.2709295,-0.1520263,1.186572
0.2659677,-0.1492167,1.18322
0.2639449,-0.1481376,1.177855
0.2620936,-0.1488331,1.178599
0.2584285,-0.1438882,1.17398
0.2562959,-0.1420738,1.171152
0.2554786,-0.1426912,1.170535
0.2544966,-0.1434251,1.170792
0.25346,-0.1444417,1.171563
0.2504174,-0.1569415,1.181093
0.2465111,-0.1637993,1.188681
0.2433894,-0.1688554,1.194654
0.2401487,-0.1731764,1.198954
0.2367051,-0.1766027,1.203379
0.235224,-0.1782034,1.205583
0.232745,-0.18051,1.209216
0.230087,-0.1827604,1.213014
0.2278504,-0.1845337,1.215167
0.22598,-0.1860059,1.216826
0.2237453,-0.1872392,1.219252
0.221697,-0.1853531,1.219711
0.2195499,-0.1846901,1.220678
0.2129169,-0.1873818,1.225765
0.2090125,-0.1900982,1.228796
0.2052864,-0.1874481,1.227383
0.2031852,-0.1889804,1.229268
0.1999275,-0.1908739,1.230858
0.1949162,-0.1944801,1.232633
0.1900713,-0.1968781,1.233673
0.1857315,-0.1993071,1.233721
0.1825984,-0.2008761,1.233486
0.1795715,-0.2014397,1.233323
0.1750306,-0.1978724,1.231128
0.1714652,-0.1961081,1.230794
0.165749,-0.1933851,1.228726
0.1631035,-0.1924544,1.228309
0.1608756,-0.192206,1.228842
0.1544188,-0.1895503,1.227791
0.149922,-0.1880466,1.226628
0.1439301,-0.187578,1.225065
0.1380753,-0.1869208,1.222657
0.1331035,-0.1865324,1.22059
0.1271581,-0.1859063,1.219111
0.1201623,-0.1861208,1.218081
0.1115934,-0.1865623,1.213954
0.1055878,-0.1844207,1.213779
0.1018737,-0.1855466,1.215358
0.08495916,-0.1794464,1.206876
0.08005273,-0.1794662,1.207723
0.07694133,-0.201043,1.221507
