-0.1001608,-0.1245826,0.9348176
-0.1509111,-0.1747717,0.9153904
-0.1948281,-0.2202321,0.9011649
-0.2242054,-0.2713042,0.8979979
-0.2489043,-0.3153831,0.8932617
-0.2728315,-0.3488668,0.920996
-0.2829253,-0.3653895,0.9582527
-0.2732772,-0.3798089,0.9964175
-0.2707099,-0.3856729,1.013752
-0.2737952,-0.3868576,1.016008
-0.2612099,-0.3800119,1.024003
-0.2583522,-0.3798519,1.024644
-0.2524303,-0.3776121,1.025792
-0.2508619,-0.3770679,1.024833
-0.2464525,-0.3752559,1.02787
-0.2458378,-0.3775399,1.027003
-0.2400689,-0.375438,1.035456
-0.2365753,-0.3707956,1.041777
-0.2397141,-0.3665625,1.043315
-0.2430019,-0.365295,1.037515
-0.2471123,-0.3651692,1.034576
-0.2435691,-0.368126,1.033939
-0.2457975,-0.3679088,1.032705
-0.2489293,-0.3687814,1.030328
-0.2466553,-0.3705034,1.032754
-0.2467257,-0.3721974,1.035919
-0.2519604,-0.372717,1.035162
-0.2557214,-0.3775799,1.041115
-0.2656893,-0.3831197,1.040542
-0.2652186,-0.3834876,1.040047
-0.2716861,-0.3851154,1.038874
-0.2773758,-0.3872094,1.039956
-0.2800118,-0.3873832,1.038484
-0.2804892,-0.3878468,1.037899
-0.2853741,-0.3892195,1.03778
-0.2845323,-0.3884383,1.035819
-0.2857458,-0.388747,1.03581
-0.2854089,-0.3893305,1.03351
-0.2855974,-0.3895868,1.034193
-0.2879811,-0.3891606,1.031207
-0.290417,-0.3907335,1.033522
-0.2906578,-0.3907358,1.032852
-0.2898481,-0.3905528,1.029501
-0.2934411,-0.3927189,1.029739
-0.2924073,-0.3920074,1.030121
-0.2911654,-0.3912832,1.033757
-0.2918191,-0.3916835,1.034226
-0.2919308,-0.3918009,1.034826
-0.2914862,-0.3926952,1.03758
-0.2902178,-0.3925411,1.034861
-0.2930767,-0.393138,1.033874
-0.2964933,-0.3927211,1.031972
-0.29996,-0.3961941,1.035392
-0.3035216,-0.3966995,1.034641
-0.3809339,-0.3536654,1.05724
-0.377086,-0.351884,1.049138
-0.3785672,-0.3495669,1.046823
-0.3769393,-0.3492354,1.04181
-0.3796604,-0.3852099,1.041997
-0.3757235,-0.3868201,1.027948
-0.3760451,-0.3857374,1.029158
-0.302091,-0.3750596,1.017296
-0.3196377,-0.4033849,1.032383
-0.3128205,-0.4118082,1.026153
-0.3131604,-0.4126674,1.027493
-0.3665712,-0.3934274,1.003187
-0.3031779,-0.3755378,1.016775
-0.3025594,-0.3740102,1.01739
-0.3014829,-0.3743605,1.015568
-0.2988605,-0.3727604,1.018647
-0.3040805,-0.3613055,1.060362
-0.3771362,-0.3883754,1.013405
