6.442637e-002;7.766509e-002;1.010656e-001;8.191184e-002;1.288523e-001;6.352120e-002;1.645820e-001;7.919694e-002;6.558125e-002;5.459167e-002;6.459920e-002;5.400651e-002
7.187321e-002;9.682706e-002;1.082718e-001;6.912291e-002;1.067885e-001;6.840840e-002;1.505870e-001;9.793950e-002;7.393567e-002;5.609976e-002;3.892894e-002;6.121722e-002
6.644025e-002;8.570053e-002;1.201881e-001;6.332403e-002;7.409246e-002;6.071908e-002;1.584411e-001;7.635980e-002;7.298499e-002;9.513793e-002;3.882102e-002;8.779074e-002
7.356883e-002;6.568013e-002;1.298817e-001;5.673591e-002;6.916872e-002;5.527814e-002;1.964649e-001;5.648391e-002;6.842152e-002;1.005865e-001;3.959450e-002;8.813532e-002
9.153849e-002;4.457418e-002;1.428418e-001;6.546244e-002;7.318357e-002;5.930058e-002;2.181245e-001;5.500500e-002;5.931873e-002;8.384975e-002;3.031015e-002;7.649080e-002
1.131246e-001;5.020087e-002;1.589710e-001;7.405518e-002;6.360673e-002;4.552068e-002;1.929340e-001;5.733844e-002;4.912046e-002;8.198076e-002;4.882548e-002;6.432174e-002
1.223526e-001;6.736155e-002;1.510884e-001;6.924223e-002;7.027663e-002;4.327467e-002;1.443597e-001;7.571990e-002;7.861163e-002;7.740528e-002;6.335106e-002;3.695641e-002
1.043035e-001;6.645113e-002;1.302821e-001;7.433858e-002;6.548718e-002;5.815496e-002;8.914664e-002;1.231583e-001;1.154095e-001;6.201258e-002;5.338914e-002;5.786638e-002
9.341878e-002;6.155904e-002;1.291513e-001;7.443889e-002;8.641941e-002;5.294453e-002;7.806586e-002;1.231554e-001;1.004116e-001;7.611322e-002;4.711697e-002;7.720493e-002
5.910429e-002;4.774064e-002;1.029618e-001;7.128067e-002;6.982777e-002;7.583882e-002;1.441004e-001;1.313002e-001;1.201051e-001;9.491955e-002;5.471873e-002;2.810206e-002
5.943479e-002;5.401450e-002;1.145795e-001;6.868369e-002;8.665031e-002;7.334266e-002;1.478027e-001;1.188902e-001;1.059610e-001;8.329426e-002;4.868615e-002;3.866027e-002
6.064996e-002;5.352012e-002;1.142044e-001;6.627885e-002;9.194275e-002;6.881449e-002;1.566031e-001;1.149703e-001;1.067974e-001;8.460747e-002;4.482869e-002;3.678248e-002
6.874853e-002;5.128872e-002;1.100654e-001;5.898602e-002;1.048808e-001;6.037433e-002;1.780113e-001;1.086472e-001;1.044362e-001;8.606438e-002;3.859873e-002;2.989834e-002
9.081001e-002;5.271021e-002;9.116346e-002;5.082811e-002;1.161539e-001;6.629835e-002;2.023938e-001;9.559629e-002;8.970764e-002;7.735444e-002;3.257390e-002;3.440997e-002
1.420048e-001;5.187690e-002;3.907986e-002;4.248355e-002;1.577426e-001;9.100254e-002;1.824575e-001;7.559001e-002;4.967719e-002;4.309857e-002;3.816392e-002;8.682257e-002
1.442564e-001;4.364982e-002;4.087267e-002;6.154697e-002;2.165581e-001;8.000069e-002;1.270856e-001;4.608808e-002;5.040199e-002;2.698659e-002;3.235764e-002;1.301954e-001
8.994760e-002;4.709953e-002;4.520615e-002;1.054884e-001;2.500903e-001;6.905873e-002;7.424313e-002;2.539476e-002;7.995684e-002;2.619127e-002;3.084162e-002;1.564817e-001
3.074712e-002;6.740085e-002;6.458943e-002;1.075737e-001;2.293152e-001;6.779670e-002;4.343820e-002;1.842138e-002;1.327233e-001;4.022419e-002;3.141800e-002;1.663519e-001
1.063415e-001;7.359804e-002;7.252681e-002;5.953288e-002;1.559162e-001;6.614102e-002;4.698822e-002;2.217478e-002;1.568692e-001;5.632740e-002;4.303960e-002;1.405443e-001
1.893077e-001;6.906374e-002;6.564224e-002;2.706370e-002;1.018193e-001;6.279270e-002;8.378679e-002;2.068895e-002;1.379822e-001;7.063323e-002;5.252255e-002;1.186969e-001
2.374679e-001;6.416745e-002;4.432505e-002;2.060096e-002;7.315926e-002;6.485172e-002;1.448337e-001;1.752755e-002;9.958748e-002;9.151149e-002;5.579255e-002;8.617497e-002
2.352622e-001;6.792705e-002;3.048570e-002;2.116718e-002;6.481300e-002;6.900505e-002;2.043300e-001;1.692596e-002;7.263462e-002;1.206716e-001;5.096652e-002;4.581104e-002
2.042539e-001;7.387251e-002;3.464219e-002;1.983122e-002;6.509171e-002;6.901799e-002;2.348174e-001;2.148575e-002;8.219969e-002;1.346205e-001;3.949597e-002;2.067116e-002
1.636120e-001;8.968355e-002;4.472541e-002;1.827858e-002;7.577764e-002;7.002775e-002;2.274822e-001;3.862799e-002;9.513643e-002;1.275256e-001;2.640150e-002;2.272136e-002
1.547666e-001;9.137069e-002;7.732256e-002;2.483202e-002;1.033253e-001;6.091246e-002;1.747899e-001;4.972722e-002;8.755530e-002;1.042187e-001;4.478520e-002;2.639416e-002
1.568314e-001;5.455939e-002;1.978260e-001;4.887938e-002;1.411429e-001;6.976131e-002;6.027241e-002;5.084913e-002;5.506909e-002;5.324320e-002;7.445925e-002;3.710648e-002
1.147690e-001;6.629498e-002;1.751657e-001;6.013318e-002;1.212690e-001;8.618283e-002;6.054264e-002;5.659046e-002;5.691215e-002;4.983025e-002;1.212137e-001;3.109609e-002
7.324149e-002;8.823983e-002;1.708088e-001;7.147262e-002;7.974743e-002;9.453987e-002;5.517867e-002;6.731530e-002;7.065246e-002;6.656250e-002;1.266009e-001;3.564016e-002
7.272226e-002;8.277993e-002;1.611371e-001;9.700626e-002;6.395235e-002;9.729592e-002;8.473612e-002;6.454610e-002;6.089796e-002;7.072728e-002;9.445158e-002;4.974716e-002
9.073437e-002;8.395916e-002;1.394065e-001;7.354767e-002;5.156201e-002;7.327698e-002;1.586662e-001;6.713296e-002;7.920804e-002;7.712150e-002;6.048150e-002;4.490313e-002
6.202768e-002;6.377890e-002;1.294521e-001;4.741988e-002;4.887044e-002;6.189753e-002;1.624272e-001;9.198869e-002;1.321470e-001;9.883580e-002;3.705854e-002;6.409624e-002
6.591005e-002;5.293502e-002;1.345982e-001;4.742871e-002;5.349148e-002;5.566748e-002;1.455913e-001;1.133551e-001;1.277708e-001;9.501703e-002;4.230131e-002;6.593353e-002
6.466207e-002;4.686058e-002;1.330719e-001;5.430108e-002;5.704506e-002;5.064046e-002;1.394073e-001;1.327558e-001;1.167601e-001;9.133039e-002;4.521699e-002;6.794839e-002
6.391329e-002;4.983921e-002;1.183222e-001;6.380519e-002;6.103782e-002;5.329243e-002;1.413604e-001;1.513417e-001;9.569999e-002;8.624279e-002;4.581114e-002;6.933378e-002
7.494084e-002;5.997667e-002;9.241085e-002;5.968377e-002;6.039995e-002;7.682315e-002;1.387655e-001;1.573106e-001;8.424924e-002;7.953707e-002;5.541166e-002;6.049071e-002
7.442103e-002;5.844633e-002;9.340032e-002;4.061531e-002;5.260980e-002;1.087344e-001;1.352627e-001;1.320295e-001;7.800965e-002;9.980025e-002;8.459657e-002;4.207408e-002
6.471653e-002;5.637542e-002;1.009462e-001;2.939005e-002;4.029018e-002;9.569401e-002;1.334396e-001;1.090940e-001;1.078121e-001;1.344014e-001;8.366990e-002;4.417056e-002
7.178926e-002;6.747364e-002;9.569445e-002;3.645362e-002;2.791588e-002;5.418636e-002;1.388454e-001;1.117329e-001;1.394254e-001;1.422157e-001;5.306167e-002;6.120571e-002
7.428018e-002;6.913988e-002;9.473601e-002;5.014679e-002;4.031358e-002;3.790744e-002;1.416121e-001;9.786185e-002;1.359868e-001;1.317084e-001;5.692121e-002;6.938573e-002
6.190411e-002;6.092954e-002;1.084911e-001;5.610301e-002;5.247767e-002;3.580668e-002;1.275711e-001;9.393513e-002;1.107879e-001;1.488423e-001;7.789914e-002;6.525230e-002
4.129029e-002;4.602297e-002;1.221775e-001;5.468268e-002;6.495240e-002;4.739675e-002;1.324759e-001;1.187954e-001;9.448712e-002;1.373376e-001;8.529965e-002;5.508167e-002
2.537674e-002;3.189417e-002;1.226437e-001;6.064374e-002;7.382868e-002;7.033028e-002;1.981829e-001;1.276190e-001;7.756275e-002;8.585215e-002;8.392999e-002;4.213579e-002
3.464721e-002;2.743655e-002;1.098685e-001;7.168029e-002;8.269202e-002;8.884710e-002;2.627557e-001;9.394634e-002;4.946214e-002;6.695631e-002;7.975731e-002;3.195052e-002
2.838928e-002;2.915350e-002;9.994157e-002;6.511886e-002;8.304819e-002;8.289897e-002;2.693275e-001;1.070549e-001;4.279015e-002;8.979441e-002;6.830310e-002;3.417972e-002
2.530117e-002;3.625534e-002;1.096258e-001;4.622255e-002;7.916156e-002;6.088891e-002;2.451115e-001;1.354315e-001;5.329542e-002;8.291165e-002;8.421059e-002;4.158403e-002
3.083753e-002;3.239363e-002;1.073594e-001;3.528468e-002;1.049961e-001;6.047717e-002;2.355527e-001;1.401427e-001;5.766927e-002;7.100378e-002;8.703633e-002;3.724665e-002
2.750796e-002;4.622868e-002;1.030525e-001;4.862418e-002;9.829179e-002;6.921685e-002;2.590725e-001;1.038598e-001;6.483800e-002;6.161477e-002;7.305609e-002;4.463691e-002
2.911896e-002;6.395820e-002;9.099748e-002;5.071113e-002;7.731977e-002;6.730003e-002;3.024810e-001;7.028750e-002;6.088007e-002;5.009491e-002;5.723096e-002;7.962000e-002
3.860072e-002;6.138187e-002;8.087800e-002;4.358862e-002;6.526704e-002;5.357776e-002;3.299514e-001;5.908128e-002;5.611756e-002;4.921728e-002;6.353359e-002;9.880483e-002
4.466738e-002;5.237195e-002;8.379813e-002;4.867372e-002;5.020992e-002;5.256861e-002;3.231690e-001;6.333771e-002;6.910890e-002;6.076390e-002;7.328995e-002;7.804083e-002
4.018470e-002;5.910411e-002;1.810488e-001;5.480110e-002;6.583755e-002;7.162719e-002;2.089535e-001;6.568934e-002;8.598860e-002;7.502991e-002;4.976528e-002;4.196991e-002
7.687140e-002;6.557995e-002;1.494992e-001;6.331120e-002;7.706991e-002;6.925923e-002;1.242913e-001;8.152984e-002;8.924328e-002;9.808844e-002;5.582136e-002;4.943487e-002
8.604529e-002;7.109559e-002;1.130505e-001;6.774651e-002;8.440265e-002;6.490991e-002;1.151671e-001;9.766700e-002;9.445079e-002;1.066953e-001;4.896793e-002;4.980149e-002
8.129795e-002;8.483066e-002;8.509304e-002;6.283429e-002;8.219814e-002;6.179908e-002;1.246229e-001;1.042918e-001;1.027840e-001;1.267582e-001;3.106527e-002;5.242466e-002
6.262615e-002;8.068310e-002;8.292531e-002;4.711880e-002;6.543801e-002;7.891075e-002;1.081421e-001;1.035070e-001;1.102524e-001;1.426270e-001;5.625392e-002;6.151546e-002
6.697960e-002;6.466953e-002;1.045047e-001;5.117556e-002;7.455438e-002;7.882070e-002;6.966694e-002;1.063573e-001;1.290334e-001;1.155770e-001;7.144713e-002;6.721382e-002
6.884032e-002;7.548646e-002;1.185022e-001;7.877971e-002;8.570822e-002;7.123986e-002;5.128445e-002;9.452914e-002;1.351462e-001;1.075775e-001;6.253589e-002;5.037006e-002
5.597014e-002;9.427906e-002;1.042462e-001;9.107401e-002;9.984723e-002;7.408237e-002;5.851750e-002;7.724980e-002;1.155626e-001;1.167063e-001;5.097257e-002;6.149218e-002
4.562193e-002;9.219828e-002;9.467245e-002;6.224770e-002;9.290521e-002;6.479493e-002;7.200664e-002;6.993428e-002;1.348348e-001;1.417582e-001;6.246485e-002;6.656077e-002
5.278449e-002;8.859058e-002;9.605850e-002;4.131270e-002;7.498096e-002;5.490215e-002;8.667371e-002;7.574522e-002;1.511218e-001;1.595624e-001;7.317752e-002;4.508996e-002
5.610508e-002;1.004361e-001;9.950612e-002;5.367880e-002;7.195709e-002;6.452399e-002;8.426183e-002;8.478942e-002;1.386928e-001;1.393620e-001;8.356027e-002;2.312646e-002
4.278659e-002;9.345272e-002;8.544738e-002;6.953289e-002;8.206492e-002;6.199548e-002;8.661417e-002;9.030109e-002;1.116309e-001;1.622204e-001;8.629663e-002;2.765682e-002
6.678613e-002;6.475882e-002;8.698939e-002;7.206285e-002;6.863986e-002;5.982462e-002;9.970191e-002;8.948739e-002;9.161644e-002;1.859930e-001;6.897303e-002;4.516651e-002
8.862668e-002;4.565795e-002;9.247340e-002;7.355364e-002;8.255618e-002;7.570859e-002;1.244419e-001;7.773172e-002;9.595571e-002;1.455805e-001;4.021309e-002;5.750059e-002
9.517326e-002;4.801876e-002;8.182359e-002;8.529305e-002;8.974148e-002;8.434594e-002;1.495478e-001;5.985718e-002;9.941755e-002;1.192286e-001;2.811502e-002;5.943771e-002
6.695408e-002;5.882513e-002;6.249870e-002;9.970114e-002;9.314021e-002;7.896186e-002;1.569532e-001;6.932470e-002;9.542383e-002;1.376080e-001;2.846079e-002;5.214836e-002
3.971097e-002;4.882036e-002;8.818310e-002;9.551827e-002;8.572543e-002;6.974325e-002;1.534982e-001;7.504512e-002;1.031335e-001;1.536234e-001;3.751082e-002;4.948763e-002
3.368339e-002;4.154790e-002;1.020748e-001;8.408441e-002;8.057366e-002;5.689836e-002;1.528305e-001;8.822327e-002;8.869470e-002;1.777950e-001;4.979536e-002;4.379862e-002
4.511075e-002;4.061201e-002;1.026354e-001;6.508418e-002;6.562747e-002;5.272083e-002;1.363152e-001;1.164917e-001;1.093288e-001;1.633055e-001;6.089557e-002;4.187261e-002
6.349427e-002;4.024148e-002;9.527888e-002;4.322139e-002;6.897773e-002;6.303609e-002;8.996223e-002;1.197682e-001;1.666772e-001;1.214992e-001;7.314392e-002;5.469929e-002
6.307247e-002;4.493873e-002;9.059908e-002;2.947902e-002;1.349195e-001;8.333161e-002;7.965492e-002;1.082786e-001;1.638731e-001;8.112162e-002;6.911240e-002;5.161897e-002
6.616554e-002;3.571019e-002;1.079288e-001;3.623970e-002;1.794475e-001;8.089361e-002;1.069950e-001;8.625758e-002;1.232550e-001;8.889060e-002;6.195873e-002;2.625778e-002
8.399750e-002;4.456175e-002;1.093549e-001;4.799863e-002;1.992769e-001;7.719669e-002;1.301183e-001;4.466858e-002;6.982573e-002;9.486953e-002;4.383532e-002;5.429621e-002
9.241551e-002;4.716482e-002;8.956488e-002;5.631926e-002;1.929697e-001;1.022594e-001;1.351284e-001;3.711195e-002;4.463235e-002;8.724116e-002;2.763202e-002;8.756056e-002
8.101352e-002;3.551244e-002;7.155116e-002;6.031446e-002;2.130367e-001;1.279427e-001;9.997630e-002;5.046195e-002;6.491260e-002;6.037097e-002;1.888139e-002;1.160259e-001
5.913546e-002;4.428074e-002;9.708706e-002;7.177654e-002;2.237874e-001;1.322915e-001;5.571863e-002;7.185889e-002;6.831898e-002;3.963945e-002;1.352639e-002;1.225790e-001
8.915339e-002;7.622021e-002;1.108450e-001;7.993980e-002;1.711028e-001;1.098748e-001;6.760281e-002;8.567986e-002;6.916035e-002;4.483571e-002;2.560359e-002;6.998173e-002
7.903146e-002;8.457907e-002;1.267437e-001;1.095832e-001;1.370709e-001;8.435266e-002;6.151353e-002;1.109255e-001;7.815972e-002;4.494411e-002;5.242747e-002;3.066866e-002
5.249885e-002;7.033612e-002;1.240853e-001;1.342221e-001;1.180309e-001;5.751360e-002;8.490361e-002;1.389920e-001;7.827352e-002;3.387874e-002;7.991829e-002;2.734694e-002
3.987708e-002;4.782920e-002;1.668591e-001;1.251509e-001;9.568410e-002;3.457293e-002;1.199225e-001;1.318332e-001;6.646506e-002;6.407859e-002;8.488983e-002;2.283753e-002
4.162544e-002;4.858305e-002;1.987479e-001;9.566185e-002;8.749840e-002;4.131950e-002;1.376310e-001;9.454159e-002;7.758477e-002;9.853300e-002;5.606850e-002;2.220501e-002
5.135205e-002;6.935417e-002;1.714865e-001;8.527908e-002;9.301565e-002;6.050356e-002;1.266794e-001;7.276227e-002;1.196192e-001;1.057079e-001;1.798207e-002;2.625817e-002
7.390477e-002;7.882816e-002;1.504860e-001;8.521385e-002;8.797809e-002;6.042912e-002;9.851222e-002;8.262571e-002;1.584373e-001;7.546604e-002;2.090917e-002;2.720956e-002
9.292258e-002;7.694968e-002;1.473943e-001;6.234422e-002;9.092762e-002;4.262360e-002;1.070335e-001;1.065864e-001;1.583289e-001;4.426326e-002;3.267850e-002;3.794738e-002
7.549758e-002;5.679383e-002;1.251253e-001;1.340904e-001;8.043560e-002;3.329216e-002;1.697362e-001;9.535515e-002;1.264426e-001;2.403646e-002;2.560527e-002;5.358942e-002
4.918908e-002;3.383558e-002;1.517192e-001;1.623953e-001;6.249426e-002;5.882050e-002;1.858940e-001;5.488961e-002;1.283963e-001;2.989070e-002;2.563314e-002;5.684228e-002
1.994284e-002;3.662863e-002;1.827157e-001;1.005717e-001;4.601481e-002;1.050044e-001;1.633834e-001;5.890961e-002;1.438095e-001;4.042779e-002;4.743093e-002;5.516079e-002
2.607494e-002;7.041313e-002;1.511482e-001;5.660037e-002;5.105975e-002;1.376753e-001;1.196675e-001;1.302793e-001;1.175157e-001;2.618949e-002;5.300545e-002;6.037077e-002
3.397748e-002;7.817362e-002;8.649952e-002;8.097073e-002;6.286890e-002;1.255164e-001;1.136093e-001;1.782652e-001;8.400198e-002;5.472593e-002;4.056114e-002;6.082977e-002
3.335624e-002;6.703629e-002;6.520221e-002;6.413287e-002;6.616192e-002;1.011244e-001;1.709307e-001;1.735352e-001;9.503737e-002;7.934400e-002;3.288469e-002;5.125421e-002
6.991019e-002;4.346128e-002;7.071079e-002;4.010895e-002;5.093792e-002;7.041995e-002;1.986452e-001;1.352887e-001;1.435992e-001;1.022862e-001;3.586233e-002;3.876934e-002
1.021199e-001;2.496899e-002;6.999953e-002;3.633288e-002;4.050244e-002;5.027737e-002;2.151477e-001;1.052438e-001;1.701315e-001;1.129756e-001;4.583000e-002;2.647020e-002
1.130527e-001;2.991605e-002;7.372286e-002;4.181030e-002;4.965524e-002;4.642474e-002;2.236714e-001;9.498416e-002;1.479277e-001;8.489314e-002;6.260937e-002;3.133230e-002
1.022303e-001;4.740524e-002;7.703344e-002;4.179286e-002;4.968169e-002;4.083289e-002;2.005112e-001;1.015131e-001;1.173357e-001;8.220084e-002;7.553493e-002;6.392778e-002
9.133265e-002;6.165989e-002;6.685431e-002;4.763783e-002;6.097807e-002;2.872203e-002;1.744002e-001;1.105759e-001;1.031707e-001;8.847792e-002;8.581743e-002;8.037303e-002
9.524069e-002;7.547406e-002;4.756471e-002;5.134680e-002;7.367541e-002;4.344709e-002;1.840284e-001;1.166078e-001;7.921471e-002;7.539967e-002;8.189574e-002;7.610493e-002
1.064234e-001;8.118767e-002;4.154424e-002;5.616107e-002;7.357651e-002;6.813619e-002;2.130919e-001;1.000744e-001;4.831929e-002;6.032448e-002;7.113636e-002;8.002453e-002
1.254170e-001;6.717581e-002;5.933589e-002;5.300236e-002;5.647755e-002;7.255413e-002;2.512659e-001;7.016448e-002;3.344160e-002;6.270330e-002;6.489615e-002;8.356580e-002
1.305370e-001;7.444306e-002;5.321008e-002;3.636807e-002;7.207362e-002;7.191476e-002;2.561675e-001;4.742240e-002;5.074755e-002;7.192829e-002;6.466515e-002;7.052252e-002
1.171686e-001;9.232116e-002;3.335499e-002;2.782594e-002;1.067007e-001;6.173700e-002;2.080110e-001;7.122406e-002;7.484081e-002;9.467533e-002;6.537336e-002;4.676710e-002
1.074184e-001;1.001642e-001;1.937448e-002;5.311110e-002;1.362126e-001;5.273367e-002;1.482216e-001;1.016109e-001;8.213984e-002;1.058672e-001;6.279817e-002;3.034787e-002
8.493543e-002;1.032903e-001;4.159412e-002;5.944371e-002;1.408690e-001;4.913113e-002;1.389837e-001;9.376616e-002;8.911226e-002;1.029333e-001;6.770463e-002;2.823627e-002
5.694646e-002;1.154951e-001;4.986114e-002;7.152066e-002;1.389640e-001;8.627845e-002;1.325860e-001;7.343971e-002;7.779907e-002;1.089548e-001;6.322280e-002;2.493185e-002
4.604291e-002;1.246832e-001;5.011247e-002;1.013834e-001;1.339693e-001;1.208995e-001;1.054753e-001;8.324717e-002;4.696117e-002;1.053887e-001;5.569180e-002;2.614520e-002
5.243349e-002;1.159909e-001;9.329654e-002;1.365746e-001;1.204574e-001;1.178195e-001;8.285385e-002;9.016926e-002;2.083725e-002;8.734508e-002;5.302313e-002;2.919901e-002
4.330227e-002;1.034601e-001;1.390088e-001;1.718963e-001;9.273016e-002;9.052273e-002;7.677051e-002;9.157329e-002;1.827601e-002;8.555190e-002;5.245104e-002;3.445682e-002
1.900945e-002;1.010942e-001;1.580222e-001;1.677190e-001;9.139491e-002;7.657930e-002;6.140173e-002;9.843365e-002;2.627489e-002;9.424569e-002;5.935908e-002;4.646594e-002
3.638230e-002;1.282578e-001;1.192206e-001;9.967960e-002;1.201723e-001;7.827648e-002;7.709054e-002;1.115477e-001;3.061647e-002;6.974079e-002;7.707720e-002;5.193827e-002
